folder	current_movie	target_movie	og_movie_count	subtitle_count	ignored_count	og_movies
/Volumes/分类/传记·一段历史/凯萨与克丽奥佩	/Volumes/分类/传记·一段历史/凯萨与克丽奥佩/凯萨与克丽奥佩拉.Caesar.and.Cleopatra.19....mkv	/Volumes/分类/传记·一段历史/凯萨与克丽奥佩拉.Caesar.and.Cleopatra.19....mkv	1	3	0	/Volumes/分类/传记·一段历史/凯萨与克丽奥佩/OG.凯萨与克丽奥佩拉.Caesar.and.Cleopatra.19....mkv
/Volumes/分类/传记·一段历史/席琳	/Volumes/分类/传记·一段历史/席琳/Céline(2008).mkv	/Volumes/分类/传记·一段历史/Céline(2008).mkv	1	2	0	/Volumes/分类/传记·一段历史/席琳/OG.Céline(2008).mkv
/Volumes/分类/传记·一段历史/独奏	/Volumes/分类/传记·一段历史/独奏/solo.mkv	/Volumes/分类/传记·一段历史/solo.mkv	1	3	0	/Volumes/分类/传记·一段历史/独奏/OG.solo.mkv
/Volumes/分类/传记·一段历史/瓦克拉夫	/Volumes/分类/传记·一段历史/瓦克拉夫/瓦克拉夫.Vaclav.2007.DVDRip.XviD.Cz-ondrask8.mkv	/Volumes/分类/传记·一段历史/瓦克拉夫.Vaclav.2007.DVDRip.XviD.Cz-ondrask8.mkv	1	1	0	/Volumes/分类/传记·一段历史/瓦克拉夫/OG.瓦克拉夫.Vaclav.2007.DVDRip.XviD.Cz-ondrask8.mkv
/Volumes/分类/传记·一段历史/謝爾蓋·愛森斯坦自傳	/Volumes/分类/传记·一段历史/謝爾蓋·愛森斯坦自傳/Сергей_Эйзенштейн._Автобиография.mkv	/Volumes/分类/传记·一段历史/Сергей_Эйзенштейн._Автобиография.mkv	1	2	0	/Volumes/分类/传记·一段历史/謝爾蓋·愛森斯坦自傳/OG.Сергей_Эйзенштейн._Автобиография.mkv
/Volumes/分类/公路/一周	/Volumes/分类/公路/一周/一周.One.Week.2008.BDRip.XviD-BeStDivX.mkv	/Volumes/分类/公路/一周.One.Week.2008.BDRip.XviD-BeStDivX.mkv	1	1	0	/Volumes/分类/公路/一周/OG.一周.One.Week.2008.BDRip.XviD-BeStDivX.mkv
/Volumes/分类/动画片/当风吹起的时候	/Volumes/分类/动画片/当风吹起的时候/当风吹起的时候.When.the.Wind.Blows.1986.DVDRip.XviD.MP3-tonetti.mkv	/Volumes/分类/动画片/当风吹起的时候.When.the.Wind.Blows.1986.DVDRip.XviD.MP3-tonetti.mkv	1	1	0	/Volumes/分类/动画片/当风吹起的时候/OG.当风吹起的时候.When.the.Wind.Blows.1986.DVDRip.XviD.MP3-tonetti.mkv
/Volumes/分类/动画片/我感觉到了我脑后	/Volumes/分类/动画片/我感觉到了我脑后/Ma_kuklas_tunnen_(2007)_(Priit_Parn).mkv	/Volumes/分类/动画片/Ma_kuklas_tunnen_(2007)_(Priit_Parn).mkv	1	2	0	/Volumes/分类/动画片/我感觉到了我脑后/OG.Ma_kuklas_tunnen_(2007)_(Priit_Parn).mkv
/Volumes/分类/动画片/舞姫	/Volumes/分类/动画片/舞姫/舞姫.mkv	/Volumes/分类/动画片/舞姫.mkv	1	1	0	/Volumes/分类/动画片/舞姫/OG.舞姫.mkv
/Volumes/分类/动画片/赤色挽歌	/Volumes/分类/动画片/赤色挽歌/赤色エレジー.mkv	/Volumes/分类/动画片/赤色エレジー.mkv	1	1	0	/Volumes/分类/动画片/赤色挽歌/OG.赤色エレジー.mkv
/Volumes/分类/动画片/鬼妈妈	/Volumes/分类/动画片/鬼妈妈/[鬼妈妈].Coraline.DVDRip.XviD-ARROW.mkv	/Volumes/分类/动画片/[鬼妈妈].Coraline.DVDRip.XviD-ARROW.mkv	1	1	0	/Volumes/分类/动画片/鬼妈妈/OG.[鬼妈妈].Coraline.DVDRip.XviD-ARROW.mkv
/Volumes/分类/动画片/麦兜/麦兜故事	/Volumes/分类/动画片/麦兜/麦兜故事/麦兜故事.My.Life.as.McDull.Proper.2001.DVDRip.X264-My9.mkv	/Volumes/分类/动画片/麦兜/麦兜故事.My.Life.as.McDull.Proper.2001.DVDRip.X264-My9.mkv	1	1	0	/Volumes/分类/动画片/麦兜/麦兜故事/OG.麦兜故事.My.Life.as.McDull.Proper.2001.DVDRip.X264-My9.mkv
/Volumes/分类/华语世界/东南亚/陈哲艺/热带雨	/Volumes/分类/华语世界/东南亚/陈哲艺/热带雨/热带雨.Wet.Season.2019.BDRip.X264.iNT-TLF.mkv	/Volumes/分类/华语世界/东南亚/陈哲艺/热带雨.Wet.Season.2019.BDRip.X264.iNT-TLF.mkv	1	2	1	/Volumes/分类/华语世界/东南亚/陈哲艺/热带雨/OG.热带雨.Wet.Season.2019.BDRip.X264.iNT-TLF.mkv
/Volumes/分类/华语世界/中国大陆/导演们/娄烨/梦的背后	/Volumes/分类/华语世界/中国大陆/导演们/娄烨/梦的背后/梦的背后.A.Documentary.on.the.Shadow.Play.2018.720p.BluRay.x264.CHS.mkv	/Volumes/分类/华语世界/中国大陆/导演们/娄烨/梦的背后.A.Documentary.on.the.Shadow.Play.2018.720p.BluRay.x264.CHS.mkv	1	1	0	/Volumes/分类/华语世界/中国大陆/导演们/娄烨/梦的背后/OG.梦的背后.A.Documentary.on.the.Shadow.Play.2018.720p.BluRay.x264.CHS.mkv
/Volumes/分类/华语世界/中国大陆/导演们/贾樟柯/汾阳小子贾樟柯	/Volumes/分类/华语世界/中国大陆/导演们/贾樟柯/汾阳小子贾樟柯/汾阳小子贾樟柯.Jia.Zhang.ke.A.Guy.from.Fenyang.2014.BDRip.X264.iNT-TLF.mkv	/Volumes/分类/华语世界/中国大陆/导演们/贾樟柯/汾阳小子贾樟柯.Jia.Zhang.ke.A.Guy.from.Fenyang.2014.BDRip.X264.iNT-TLF.mkv	1	1	1	/Volumes/分类/华语世界/中国大陆/导演们/贾樟柯/汾阳小子贾樟柯/OG.汾阳小子贾樟柯.Jia.Zhang.ke.A.Guy.from.Fenyang.2014.BDRip.X264.iNT-TLF.mkv
/Volumes/分类/华语世界/台湾/张作骥/蝴蝶	/Volumes/分类/华语世界/台湾/张作骥/蝴蝶/蝴蝶.Soul.of.a.Demon.2008.DVDRip.x264.AC3.iNT-Or2.mkv	/Volumes/分类/华语世界/台湾/张作骥/蝴蝶.Soul.of.a.Demon.2008.DVDRip.x264.AC3.iNT-Or2.mkv	1	1	0	/Volumes/分类/华语世界/台湾/张作骥/蝴蝶/OG.蝴蝶.Soul.of.a.Demon.2008.DVDRip.x264.AC3.iNT-Or2.mkv
/Volumes/分类/华语世界/禁/独生子女国度	/Volumes/分类/华语世界/禁/独生子女国度/One.Child.Nation.2019.REPACK.720p.AMZN.WEB-DL.DDP5.1.H.264-KAMIKAZE.mkv	/Volumes/分类/华语世界/禁/One.Child.Nation.2019.REPACK.720p.AMZN.WEB-DL.DDP5.1.H.264-KAMIKAZE.mkv	1	2	0	/Volumes/分类/华语世界/禁/独生子女国度/OG.One.Child.Nation.2019.REPACK.720p.AMZN.WEB-DL.DDP5.1.H.264-KAMIKAZE.mkv
/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part1	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part1/Part1.英雄本色.Against.the.Grain.DVDRip.x264-AeroHut.mkv	/Volumes/分类/合集/AFI百年百部经典/Part1.英雄本色.Against.the.Grain.DVDRip.x264-AeroHut.mkv	1	1	1	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part1/OG.Part1.英雄本色.Against.the.Grain.DVDRip.x264-AeroHut.mkv
/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part10	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part10/Part10.奇幻电影.Fantastic.Flights.DVDRip.x264-AeroHut.mkv	/Volumes/分类/合集/AFI百年百部经典/Part10.奇幻电影.Fantastic.Flights.DVDRip.x264-AeroHut.mkv	1	1	0	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part10/OG.Part10.奇幻电影.Fantastic.Flights.DVDRip.x264-AeroHut.mkv
/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part2	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part2/Part2.法律边缘.Beyond.the.Law.DVDRip.x264-AeroHut.mkv	/Volumes/分类/合集/AFI百年百部经典/Part2.法律边缘.Beyond.the.Law.DVDRip.x264-AeroHut.mkv	1	1	0	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part2/OG.Part2.法律边缘.Beyond.the.Law.DVDRip.x264-AeroHut.mkv
/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part3	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part3/Part3.家庭事务.Family.Affairs.DVDRip.x264-AeroHut.mkv	/Volumes/分类/合集/AFI百年百部经典/Part3.家庭事务.Family.Affairs.DVDRip.x264-AeroHut.mkv	1	1	0	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part3/OG.Part3.家庭事务.Family.Affairs.DVDRip.x264-AeroHut.mkv
/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part4	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part4/Part4.探索之途.In.Search.of.DVDRip.x264-AeroHut.mkv	/Volumes/分类/合集/AFI百年百部经典/Part4.探索之途.In.Search.of.DVDRip.x264-AeroHut.mkv	1	1	0	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part4/OG.Part4.探索之途.In.Search.of.DVDRip.x264-AeroHut.mkv
/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part6	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part6/Part6.战争与和平.War.and.Peace.DVDRip.x264-AeroHut.mkv	/Volumes/分类/合集/AFI百年百部经典/Part6.战争与和平.War.and.Peace.DVDRip.x264-AeroHut.mkv	1	1	0	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part6/OG.Part6.战争与和平.War.and.Peace.DVDRip.x264-AeroHut.mkv
/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part9	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part9/Part9.失控的恐惧.Out.of.Control.DVDRip.x264-AeroHut.mkv	/Volumes/分类/合集/AFI百年百部经典/Part9.失控的恐惧.Out.of.Control.DVDRip.x264-AeroHut.mkv	1	1	0	/Volumes/分类/合集/AFI百年百部经典/【飞屋】AFI's.100.Years.100.Movies-Part9/OG.Part9.失控的恐惧.Out.of.Control.DVDRip.x264-AeroHut.mkv
/Volumes/分类/合集/要分类/勇往直前	/Volumes/分类/合集/要分类/勇往直前/The.lonious.Monk-Straight.No.Chaser.Divx.mkv	/Volumes/分类/合集/要分类/The.lonious.Monk-Straight.No.Chaser.Divx.mkv	1	1	0	/Volumes/分类/合集/要分类/勇往直前/OG.The.lonious.Monk-Straight.No.Chaser.Divx.mkv
/Volumes/分类/名著改编/卡夫卡电影作品集/城堡	/Volumes/分类/名著改编/卡夫卡电影作品集/城堡/Das+Schloss+(1968).Tv-Rip+3Sat.20.10.2004+[NO+SUB].mkv	/Volumes/分类/名著改编/卡夫卡电影作品集/Das+Schloss+(1968).Tv-Rip+3Sat.20.10.2004+[NO+SUB].mkv	1	3	0	/Volumes/分类/名著改编/卡夫卡电影作品集/城堡/OG.Das+Schloss+(1968).Tv-Rip+3Sat.20.10.2004+[NO+SUB].mkv
/Volumes/分类/喜剧/四只狮子	/Volumes/分类/喜剧/四只狮子/[四头狮子].Four.Lions.LIMITED.DVDRip.XviD-SAPHiRE.chs.srt.mkv	/Volumes/分类/喜剧/[四头狮子].Four.Lions.LIMITED.DVDRip.XviD-SAPHiRE.chs.srt.mkv	1	1	0	/Volumes/分类/喜剧/四只狮子/OG.[四头狮子].Four.Lions.LIMITED.DVDRip.XviD-SAPHiRE.chs.srt.mkv
/Volumes/分类/喜剧/大市民	/Volumes/分类/喜剧/大市民/Metropolitan.1990.CC.BDRip.X264.iNT-TLF.mkv	/Volumes/分类/喜剧/Metropolitan.1990.CC.BDRip.X264.iNT-TLF.mkv	1	3	0	/Volumes/分类/喜剧/大市民/OG.Metropolitan.1990.CC.BDRip.X264.iNT-TLF.mkv
/Volumes/分类/喜剧/我生命中最美好的夜晚	/Volumes/分类/喜剧/我生命中最美好的夜晚/我生命中最美好的夜晚 La Piu   Bella Serata Della Mia Vita.mkv	/Volumes/分类/喜剧/我生命中最美好的夜晚 La Piu   Bella Serata Della Mia Vita.mkv	1	1	0	/Volumes/分类/喜剧/我生命中最美好的夜晚/OG.我生命中最美好的夜晚 La Piu   Bella Serata Della Mia Vita.mkv
/Volumes/分类/喜剧/普朗克博士	/Volumes/分类/喜剧/普朗克博士/普伦克博士Dr.Plonk_2007.mkv	/Volumes/分类/喜剧/普伦克博士Dr.Plonk_2007.mkv	1	2	0	/Volumes/分类/喜剧/普朗克博士/OG.普伦克博士Dr.Plonk_2007.mkv
/Volumes/分类/喜剧/橡树	/Volumes/分类/喜剧/橡树/Balanta.1992.Pintilie.(The.Oak).(Le.Chene).DVDivx5.mkv	/Volumes/分类/喜剧/Balanta.1992.Pintilie.(The.Oak).(Le.Chene).DVDivx5.mkv	1	3	0	/Volumes/分类/喜剧/橡树/OG.Balanta.1992.Pintilie.(The.Oak).(Le.Chene).DVDivx5.mkv
/Volumes/分类/喜剧/灵魂歌手	/Volumes/分类/喜剧/灵魂歌手/灵魂歌手.Soul.Men.2008.PROPER.DVDRip.XviD-VoMiT.mkv	/Volumes/分类/喜剧/灵魂歌手.Soul.Men.2008.PROPER.DVDRip.XviD-VoMiT.mkv	1	2	0	/Volumes/分类/喜剧/灵魂歌手/OG.灵魂歌手.Soul.Men.2008.PROPER.DVDRip.XviD-VoMiT.mkv
/Volumes/分类/喜剧/爱上冰山的女人	/Volumes/分类/喜剧/爱上冰山的女人/愛上冰山的女人Liceberg-faye-xvid.mkv	/Volumes/分类/喜剧/愛上冰山的女人Liceberg-faye-xvid.mkv	1	1	0	/Volumes/分类/喜剧/爱上冰山的女人/OG.愛上冰山的女人Liceberg-faye-xvid.mkv
/Volumes/分类/喜剧/爱我就让我快乐	/Volumes/分类/喜剧/爱我就让我快乐/爱我就让我快乐.Solondz,.Todd.1998.Happiness.mkv	/Volumes/分类/喜剧/爱我就让我快乐.Solondz,.Todd.1998.Happiness.mkv	1	1	0	/Volumes/分类/喜剧/爱我就让我快乐/OG.爱我就让我快乐.Solondz,.Todd.1998.Happiness.mkv
/Volumes/分类/喜剧/简单西蒙	/Volumes/分类/喜剧/简单西蒙/I.Rymden.Finns.Inga.K_nslor.2010.SWEDISH.DVDRip.XviD-Pride86.mkv	/Volumes/分类/喜剧/I.Rymden.Finns.Inga.K_nslor.2010.SWEDISH.DVDRip.XviD-Pride86.mkv	1	1	0	/Volumes/分类/喜剧/简单西蒙/OG.I.Rymden.Finns.Inga.K_nslor.2010.SWEDISH.DVDRip.XviD-Pride86.mkv
/Volumes/分类/喜剧/网名之战	/Volumes/分类/喜剧/网名之战/网名之战fico-dotcom.mkv	/Volumes/分类/喜剧/网名之战fico-dotcom.mkv	1	2	0	/Volumes/分类/喜剧/网名之战/OG.网名之战fico-dotcom.mkv
/Volumes/分类/喜剧/罗宾逊我的英国祖父	/Volumes/分类/喜剧/罗宾逊我的英国祖父/罗宾逊我的英国祖父robinzoniada.ili.moj.anglijskij.dedushka-muxed.mkv	/Volumes/分类/喜剧/罗宾逊我的英国祖父robinzoniada.ili.moj.anglijskij.dedushka-muxed.mkv	1	3	0	/Volumes/分类/喜剧/罗宾逊我的英国祖父/OG.罗宾逊我的英国祖父robinzoniada.ili.moj.anglijskij.dedushka-muxed.mkv
/Volumes/分类/喜剧/莫扎特区	/Volumes/分类/喜剧/莫扎特区/Jean-Pierre_Bekolo_-_Quartier_Mozart.mkv	/Volumes/分类/喜剧/Jean-Pierre_Bekolo_-_Quartier_Mozart.mkv	1	1	0	/Volumes/分类/喜剧/莫扎特区/OG.Jean-Pierre_Bekolo_-_Quartier_Mozart.mkv
/Volumes/分类/喜剧/蓬车队(英字)	/Volumes/分类/喜剧/蓬车队(英字)/The_Band_Wagon_(1953).mkv	/Volumes/分类/喜剧/The_Band_Wagon_(1953).mkv	1	1	0	/Volumes/分类/喜剧/蓬车队(英字)/OG.The_Band_Wagon_(1953).mkv
/Volumes/分类/喜剧/迟到的婚礼	/Volumes/分类/喜剧/迟到的婚礼/Late[1].Marriage.2001..mkv	/Volumes/分类/喜剧/Late[1].Marriage.2001..mkv	1	1	0	/Volumes/分类/喜剧/迟到的婚礼/OG.Late[1].Marriage.2001..mkv
/Volumes/分类/喜剧/阿尔菲	/Volumes/分类/喜剧/阿尔菲/Alfie_(1966).mkv	/Volumes/分类/喜剧/Alfie_(1966).mkv	1	2	0	/Volumes/分类/喜剧/阿尔菲/OG.Alfie_(1966).mkv
/Volumes/分类/喜剧/隔壁的八重	/Volumes/分类/喜剧/隔壁的八重/Our_Neighbor,_Miss_Yae.mkv	/Volumes/分类/喜剧/Our_Neighbor,_Miss_Yae.mkv	1	1	0	/Volumes/分类/喜剧/隔壁的八重/OG.Our_Neighbor,_Miss_Yae.mkv
/Volumes/分类/怪兽/绿液惊魂	/Volumes/分类/怪兽/绿液惊魂/Cold.Storage.2026.2160p.AMZN.WEB.DL.DDP5.1.H.265.BYNDR.mkv	/Volumes/分类/怪兽/Cold.Storage.2026.2160p.AMZN.WEB.DL.DDP5.1.H.265.BYNDR.mkv	1	1	0	/Volumes/分类/怪兽/绿液惊魂/OG.Cold.Storage.2026.2160p.AMZN.WEB.DL.DDP5.1.H.265.BYNDR.mkv
/Volumes/分类/恐怖/恐怖女子高校	/Volumes/分类/恐怖/恐怖女子高校/恐怖女子高校.mkv	/Volumes/分类/恐怖/恐怖女子高校.mkv	1	1	0	/Volumes/分类/恐怖/恐怖女子高校/OG.恐怖女子高校.mkv
/Volumes/分类/惊悚·犯罪·动作/11点14	/Volumes/分类/惊悚·犯罪·动作/11点14/11点14.11.14.2003.BDRip.X264-TLF.mkv	/Volumes/分类/惊悚·犯罪·动作/11点14.11.14.2003.BDRip.X264-TLF.mkv	1	1	0	/Volumes/分类/惊悚·犯罪·动作/11点14/OG.11点14.11.14.2003.BDRip.X264-TLF.mkv
/Volumes/分类/惊悚·犯罪·动作/你从未在此	/Volumes/分类/惊悚·犯罪·动作/你从未在此/You.Were.Never.Really.Here.2017.BDRip.X264.iNT-TLF.mkv	/Volumes/分类/惊悚·犯罪·动作/You.Were.Never.Really.Here.2017.BDRip.X264.iNT-TLF.mkv	1	1	0	/Volumes/分类/惊悚·犯罪·动作/你从未在此/OG.You.Were.Never.Really.Here.2017.BDRip.X264.iNT-TLF.mkv
